user_id,status_id,created_at,text,source
39347912,1.26E+18,2020-05-04T17:45:18Z,@Database2000 @CitizenW0lf @Ireland_Greener @DublinPedaller @AlanDub13 @Fergal_D5 @franny1008 @IBIKEDublin @DublinCommuters @dublincycling @OConnorOisin Will be requesting that car parking and cars are still restricted access on and around the BullIsland  causeway so don't expect any cars there.,Twitter for Android
15892181,1.26E+18,2020-05-04T19:00:39Z,"@CitizenW0lf @donna_cooney1 @Ireland_Greener @DublinPedaller @AlanDub13 @Fergal_D5 @Database2000 @franny1008 @IBIKEDublin @DublinCommuters @dublincycling @OConnorOisin Many of those on the photos are drivers. They'll be taking it away from themselves, which is even more depressing.",Twitter Web App
257978589,1.26E+18,2020-05-04T18:47:45Z,@clicky_here @dublincycling @GardaTraffic @DCCTraffic @phoenixparkopw @Pidge @TinaMacVeigh @CllrNiDhalaigh @micwatters1 @neasa_neasa @bridsmithTD @Costellop ....and no hazard lights on!!,Twitter for iPad
1007381418,1.26E+18,2020-05-04T18:01:49Z,@CitizenW0lf @donna_cooney1 @Ireland_Greener @DublinPedaller @AlanDub13 @Fergal_D5 @Database2000 @franny1008 @IBIKEDublin @DublinCommuters @dublincycling @OConnorOisin Can feel it already 😩,Twitter for Android
2841207862,1.26E+18,2020-05-04T17:42:12Z,"@CitizenW0lf @donna_cooney1 @Ireland_Greener @DublinPedaller @AlanDub13 @Fergal_D5 @franny1008 @IBIKEDublin @DublinCommuters @dublincycling @OConnorOisin Tomorrow will see a massive increase in cars there and it will be a real shame. Putting aside the current shit situation having full access  to cycle , walk , play has been fantastic on the causeway.",Twitter for iPhone
2841207862,1.26E+18,2020-05-04T17:47:04Z,@donna_cooney1 @CitizenW0lf @Ireland_Greener @DublinPedaller @AlanDub13 @Fergal_D5 @franny1008 @IBIKEDublin @DublinCommuters @dublincycling @OConnorOisin Glad to hear it Donna!!,Twitter for iPhone
1.01E+18,1.26E+18,2020-05-03T21:05:16Z,"@dublincycling @cyclistie @SafeCyclingEire @CyclingIreland @IrishCycle @sticky_bottle @IBIKEDublin @DublinCommuters @dlrcycling @dlbcycles @monthlycycles @SuperValuIRL Have completed survey for Centra in Kilbarrack too, no bike parking within the extensive car park, limited Sheffield stands are provided by the council on the footpath a good distance away.",Twitter for Android
1.01E+18,1.26E+18,2020-05-04T17:43:26Z,@CitizenW0lf @donna_cooney1 @Ireland_Greener @DublinPedaller @AlanDub13 @Database2000 @franny1008 @IBIKEDublin @DublinCommuters @dublincycling @OConnorOisin I dread the day it returns to 'normal' 😖,Twitter for Android
1.01E+18,1.26E+18,2020-05-03T21:00:20Z,"@dublincycling @cyclistie @SafeCyclingEire @CyclingIreland @IrishCycle @sticky_bottle @IBIKEDublin @DublinCommuters @dlrcycling @dlbcycles @monthlycycles @SuperValuIRL in Raheny have recently moved the toaster racks from the path in front of the store to what was previously a parent &amp; child spot by the door. So location is great, racks are terrible, nowhere near enough of them and they're not covered. Survey completed also! https://t.co/PNm8EisQCf",Twitter for Android
1.18E+18,1.26E+18,2020-05-04T17:14:19Z,@georgebernhard @JerryDMurphy66 @dublincycling @IrishCycle @cityviewwheels @EBikesIreland @CorkCyclingCrew @EamonRyan @greenparty_ie @FineGael @fiannafailparty @corkcitycouncil There is no future in a world with Range Rovers.,Twitter Web App
1.18E+18,1.26E+18,2020-05-04T14:20:21Z,"@JerryDMurphy66 @dublincycling @IrishCycle @cityviewwheels @EBikesIreland @CorkCyclingCrew @EamonRyan @greenparty_ie @FineGael @fiannafailparty @corkcitycouncil This is a 4 wheel electric bicycle which can get up to speeds of 50kph thanks to its aerodynamic shape without the need for tax, insurance, bicycle lanes etc. Push Dublin City to have a sharing scheme for these! https://t.co/mxu9jaGYPX",Twitter Web App
21887613,1.26E+18,2020-05-04T17:04:00Z,"@ClimateGarry @JerryDMurphy66 @dublincycling @IrishCycle @cityviewwheels @EBikesIreland @CorkCyclingCrew @EamonRyan @greenparty_ie @FineGael @fiannafailparty @corkcitycouncil You still need bike lanes. Can you imagine being hit by a Range Rover in that?
And 50kph is unnecessary for most intra-city journeys.

(But yes, I do still want a velomobile)",Twitter for Android
7.01E+17,1.26E+18,2020-05-04T15:32:50Z,"@MichaelRusselll @jeffrey_deering @phoenixparkopw @dublincycling @BikesInThePark @streetsare4ppl Yes, I took a slight walk around 4 am while streets were empty and saw a great view of lake Erie be it chilly this morning.",Twitter for Android
312784768,1.26E+18,2020-05-04T15:07:34Z,"@cyclistie @CorkCyclingCrew @GalwayCycling @kerrycyclingcam @dlrcycling @streetsare4ppl @CyclingCarlow @LimerickCycling @WexBug @dublincycling Good letters, as they outline the benefits of the now in terms of peace, quiet &amp; lack of air-pollution &amp; in the case of @sileginnane outlines what needs to happen to maintain the new normal. @DoireannNiB suggestion by schools re walking not enough. #ChangeOurStreets #SaferStreets",Twitter for Android
312784768,1.26E+18,2020-04-28T19:53:46Z,@benkenealy @patphelan Join @dublincycling! They campaign re dicey routes! Join @IBIKEDublin when they resume. They protect cycle lanes! Vote for parties who'll #Allocate4Cycling!,Twitter for Android
312784768,1.26E+18,2020-04-28T06:30:16Z,"@cyclistie @GerHerbert1 @greenparty_ie @PatKennyNT @neasa_neasa @NewstalkFM @GalwayCycling @dublincycling @CorkCyclingCrew @LimerickCycling @kerrycyclingcam @WexBug @CyclingCarlow @GreenwayPlease @MaynoothCycling &amp; if it was a valid demand back in Jan, it's a no-brainer now, Social distancing will be with us for some time so 🚍 🚉 will carry fewer passengers &amp; &gt;🚙 = congestion/pollution so truly time for #SaferStreets",Twitter for Android
49669486,1.26E+18,2020-05-04T15:07:30Z,"@StygianFerryman @MichaelRusselll @phoenixparkopw @dublincycling @BikesInThePark @streetsare4ppl North Road runs along the length of the elephant enclosure, and the Wellington monument is bordered on two sides of its three sides by Wellington Road and Chesterfield Avenue. On a normal day cars would dominate your experience of both of those places.",Twitter Web App
2918288939,1.26E+18,2020-05-04T14:45:12Z,@OConnorOisin @clicky_here @stokesga @dublincycling @conorkearney @dlrcycling @dlrcc @SeafraBlackrock Unfortunately people will be bring their cars for walks tomorrow and cocooners will be going for spins to so traffic will be up.,Twitter for Android
168209639,1.26E+18,2020-05-03T13:23:03Z,"@TheBadBeardDude @dublincycling @IrishCycle Few things to take into consideration:
- how long is your commute?
- would you use it for other trips too? What kinds of distances?
- got somewhere secure to lock it at work/home? They're targets for thieves.

They're great though. My wife has one and it's a game changer for her.",Twitter for Android
168209639,1.26E+18,2020-05-04T13:54:42Z,@SoCoMumdrum @dublincycling Dundrum? Sounds very familiar. Have had similar behaviour even with a child in the bike seat. Drivers always get stopped at lights at Dundrum House or across from library anyway so it's absolutely pointless.,Twitter for Android
168209639,1.26E+18,2020-04-30T21:04:02Z,@dublincycling @DubCityCouncil I've filled in this form and gotten good results even pre-covid so would definitely recommended!,Twitter for Android
168209639,1.26E+18,2020-04-30T20:49:35Z,@Imisaninja @DutchBikeDublin @dublincycling @clicky_here @cyclesuperstore @HollingsworthD6 @GiantDublin @IBIKEDublin 10/10 can recommend @DutchBikeDublin 👌,Twitter for Android
168209639,1.26E+18,2020-05-02T20:37:13Z,@majorvonwaldron @dublincycling @IrishCycle @cyclistie @SafeCyclingEire @CyclingIreland @sticky_bottle @IBIKEDublin @DublinCommuters @dlrcycling @dlbcycles @monthlycycles Desperately bad. Hope you submit it in the form!,Twitter for Android
168209639,1.26E+18,2020-04-28T13:17:23Z,@rivasmj @ShanKevinOR @dublincycling 🥺 but at least this is a good temporary solution,Twitter for Android
168209639,1.26E+18,2020-04-30T20:49:03Z,"@Surfjuggler @dublincycling @cyclistie @IBIKEDublin @DublinCommuters @dlbcycles @PaulMcauliffe @CiaranCuffe @EamonRyan @RayMcAdam @marie_sherlock @1GaryGannon Yep, definitely. Get writin!",Twitter for Android
168209639,1.26E+18,2020-04-28T19:32:35Z,"@dublincycling @DCCbeta @ECLF_bike @CargoBikeJetzt I would say yes, the short hoops are better. You're only locking a cargo bike by the frame anyway and a long low stand actually is difficult to manoeuvre close to with a cargo bike (the cargo part gets in the way).",Twitter for Android
168209639,1.26E+18,2020-04-30T14:33:54Z,@Rob_Carr @dublincycling @DubCityCouncil I'll DM you some people to get in touch with to see if you can help each other out...,Twitter for Android
168209639,1.26E+18,2020-04-30T12:51:35Z,"@Rob_Carr @dublincycling @DubCityCouncil Hey Rob, whereabouts are you living? Now's the best opportunity there's ever been to get your Councillors to fight for safer streets, particularly local residential ones.",Twitter for Android
168209639,1.26E+18,2020-04-28T13:13:58Z,@ShanKevinOR @dublincycling Supposedly temporary but... https://t.co/i3ILVf8oFx,Twitter for Android
168209639,1.26E+18,2020-05-04T14:42:25Z,"@clicky_here @stokesga @dublincycling @conorkearney @dlrcycling @dlrcc @SeafraBlackrock I actually think it will only start to grow tomorrow, as people feel they can get further with a bike than on foot in their new 5km radius.",Twitter for Android
168209639,1.26E+18,2020-05-03T13:39:03Z,"@TheBadBeardDude @dublincycling @IrishCycle Then I suppose it depends on the distance of the other trips (and somewhere safe to lock). Another benefit is that you're unlikely to arrive sweaty. Some have wheel locks and removable batteries. Taking battery out, wheel-locking + u-lock + chain lock are good deterrents.",Twitter for Android
168209639,1.26E+18,2020-04-30T14:14:26Z,@Rob_Carr @dublincycling @DubCityCouncil Great stuff. Are you in the DLR side of Rathfarnham or the South Dublin County side?,Twitter Web App
168209639,1.26E+18,2020-05-04T01:36:42Z,"@citycyclists This is really welcome and exciting, but for context it's not covid-related. It was approved beforehand. Just a lot easier to get it installed faster during covid due to reduced traffic volumes and softened resistance. https://t.co/AYRuQ2setE",Twitter for Android
405723505,1.26E+18,2020-05-04T14:15:40Z,"@JerryDMurphy66 @dublincycling @IrishCycle @cityviewwheels @EBikesIreland @CorkCyclingCrew @EamonRyan @greenparty_ie @FineGael @fiannafailparty @corkcitycouncil Is the time lost, stuck in traffic in the metallic box, included in the  PHEV bill ?",Twitter Web App
405723505,1.26E+18,2020-05-03T21:39:59Z,"@TheBadBeardDude @susy_butler @dublincycling @IrishCycle The new generations of e-bikes electric engines (see Bosch gen 4, Yamaha or Brose) has a very low  pedal resistance so it is way easier then before to cycle without power.",Twitter Web App
1934122500,1.26E+18,2020-05-04T10:47:50Z,@dublincycling ...'we dont own the roads' lads...the irony,Twitter for Android
1934122500,1.26E+18,2020-05-04T14:03:13Z,"@OConnorOisin @dublincycling That's the one! He had come out of the Lidl carpark and actually drove the few metres up the road to park at the bank. Loves being behind the wheel obviously! Between his impatience and his fatarse, he's a heart attack in the making. Bless him!!",Twitter for Android
1934122500,1.26E+18,2020-05-04T10:47:16Z,"@dublincycling I was cycling through local village keeping out from parked cars so as not to be doored. Fatarse beeping behind, eventually close passed deliberately, all so he could go a couple of metres up the road and pull into a parking space. I ate the face off his fatarse but apparently..",Twitter for Android
20509293,1.26E+18,2020-05-04T13:42:33Z,@DublinPedaller @Conorwhelanire @MichaelRusselll @phoenixparkopw @dublincycling @BikesInThePark @streetsare4ppl I walk from the luas with my kids every time I go. If we don't give people the option to drive they won't.,Twitter for Android
1.02E+18,1.26E+18,2020-04-29T14:32:54Z,@pward82 @dublincycling @StKiliansDS @IrishCycle @dlrcc All wands are still in place 😁,Twitter Web App
1.02E+18,1.26E+18,2020-05-04T13:37:35Z,@conorkearney @dublincycling @dlrcc @OConnorOisin @SeafraBlackrock Don't forget to drop your requests into cycling@dlrcoco.ie and images help. https://t.co/LtiCo5DGpm,Twitter for Android
1.02E+18,1.26E+18,2020-05-03T09:42:11Z,"@benirishhome @dublincycling Doing our best! Need help from everyone to write in to the council, and their local Councillors in particular, expressing this sentiment.",Twitter for Android
1.02E+18,1.26E+18,2020-05-03T14:47:45Z,"@Devilsad2 @dublincycling @SeafraBlackrock @cyclingindublin @itsemmatiernial There's some good news on that front! The recent public consultation found that 90% of people were in favour of removing parking for a 🚲 lane, and 60% of those for our preferred option of a 2-way cycle track on the Western side (the one you're on).

Also, ❤️ to see #KidsOnBikes",Twitter for Android
1.02E+18,1.26E+18,2020-05-01T17:37:55Z,"@Dublin_Suzy @dublincycling Fantastic idea! Also, anyone who's not a member could use the refund to join at https://t.co/CJCBtPOnjp",Twitter for Android
71637102,1.26E+18,2020-05-04T13:34:57Z,"@stokesga @conorkearney @OConnorOisin @dlrcycling @dublincycling @dlrcc @SeafraBlackrock “If it’s safe” = when there are fewer distracted, entitled drivers about.",Twitter for iPhone
71637102,1.26E+18,2020-05-02T10:43:24Z,"Clearly boy racing at frightening speed up and down Tonelegee Road is a necessary journey. Reported. @GardaTraffic, not unreasonably, can't do anything because it was too fast for the camera to read the reg. #2kmfromhome @IBIKEDublin @dublincycling @IrishCycle  @roadcc https://t.co/x2jDnAxiLU",Twitter Web App
71637102,1.26E+18,2020-04-28T18:46:14Z,@dublincycling Do cars exiting and entering Leinster Lane have priority? Not even broken white lines across the junction.,Twitter for iPhone
71637102,1.26E+18,2020-05-01T10:48:35Z,@MikeHanley @GardaTraffic @dublincycling @IBIKEDublin Reported a boy racer maniac speeding on Tonelegee Rd last night but local station not interested because he was going so fast his reg isn’t clear from my camera image and what with everything that’s going on and all. The footage is frightening!,Twitter for iPhone
71637102,1.26E+18,2020-05-03T12:28:49Z,@sweenock @GardaTraffic @IBIKEDublin @dublincycling @IrishCycle @roadcc That’s probable. He turned in that way after passing me.,Twitter for iPhone
28371203,1.26E+18,2020-05-04T13:17:26Z,@SeanMacErlaine @NeilioIglesias @dublincycling She has plenty of time to practise the route before 5th 🙀 class!,Twitter for Android
2172325901,1.26E+18,2020-05-04T13:00:56Z,@conorkearney @dlrcycling @dublincycling @dlrcc @OConnorOisin @SeafraBlackrock Hopefully people will keep cycling and realise how great it is. Lovely to see many kids out on their bikes lately. Long may it last,Twitter for iPhone
117420847,1.26E+18,2020-04-28T09:14:13Z,"@DCCbeta @dublincycling If you want to tackle something which ill huge benefits for all social groups..Parking on footpaths, its a scourge, its forcing people onto roads and into danger, blocks access for those with mobility issues or buggies and its destroying footpaths.",Twitter Web App
117420847,1.26E+18,2020-05-04T12:45:47Z,@conorkearney @OConnorOisin @dlrcycling @dublincycling @dlrcc @SeafraBlackrock So many people I know have bought bikes and got out cycling for the first time in many many years. If its safe people will cycle.,Twitter Web App
122219509,1.26E+18,2020-04-28T15:38:43Z,@laura_laker @dublincycling @dlrcc @DubCityCouncil take some tips!,Twitter for iPhone
122219509,1.26E+18,2020-05-04T11:34:49Z,"Take the car parking away &amp; ppl will find an alternative @dlrcycling @dublincycling @dlrcc @OConnorOisin @SeafraBlackrock 

Vico rd PACKED w/ pedestrians. Car traffic still at 50kph, paths barely wide enough for 1 person. extension to 5km radius tomorrow should be interesting. https://t.co/uVTW1VKKNV",Twitter for iPhone
209496062,1.26E+18,2020-05-01T12:41:49Z,"@CaleLawlor @DublinCommuters Hi Cale, where are you based? There are some communities already organising themselves to call for similar measures.
Additionally, @DubCityCouncil is looking for people to submit specific suggestions for physical distancing measures via this form: https://t.co/gBXRDw1zpY",Twitter Web App
209496062,1.26E+18,2020-04-30T19:57:21Z,"@clicky_here @Imisaninja @cyclesuperstore @HollingsworthD6 @GiantDublin @DutchBikeDublin @IBIKEDublin Sure thing, DM us and we'll pass on a list of contacts.",Twitter Web App
209496062,1.26E+18,2020-04-30T08:23:22Z,"@PatKennyNT @CiaranCuffe Bicycle bell etiquette is a tricky one; Some people interpret the ringing of a bell as ""Get out of my way!"" whereas the intended message is usually, ""Just letting you know I'm here.""
Most cyclists usually follow up bell-ringing with an audible ""Thank you"" to affirm their intent.",Twitter Web App
209496062,1.26E+18,2020-05-01T15:09:50Z,"@ailsybird @stjamesdublin @DubCityCouncil Apologies - brain already clocked out for the bank holiday! 
Here's the correct link: https://t.co/gBXRDw1zpY",Twitter Web App
209496062,1.26E+18,2020-04-30T08:24:40Z,"@PatKennyNT @CiaranCuffe The flipside is that many cyclists don't ring their bells at all for fear that it'll be interpreted in the same way as a car horn, i.e ""Get the hell out of my way!"" 🤷‍♀️",Twitter Web App
209496062,1.26E+18,2020-05-01T14:05:08Z,"@BridMcGrath @SuperValuIRL Surely this bicycle parking survey counts as essential travel???
(Mind yourself!)",Twitter Web App
209496062,1.26E+18,2020-04-28T12:56:24Z,"The new contra-flow cycle lane has been installed on Nassau Street using ""Orca"" humps and short upright bollards known as ""little stumpies"". https://t.co/YNqYukiQNl",Twitter Web App
209496062,1.26E+18,2020-04-28T10:38:39Z,"@lesleyoc @ProfJohnCrown This can be replicated in central Dublin &amp; in the centres of all regional towns &amp; cities.
If social distancing is to continue in the medium/long term, then at some point the choice will be between access for cars or access for people, because many streets can't accommodate both.",Twitter Web App
209496062,1.26E+18,2020-04-28T12:58:32Z,@smytho Looks like markings there for possible build-out of the corner kerbs. Hopefully that'll be implemented soon as at the moment that space is an invitation for just-a-minute parking.,Twitter Web App
209496062,1.26E+18,2020-05-01T12:47:27Z,"Latest update on #LiffeyCycle route developments, via our man on the ground @MikeBanim. https://t.co/rVs8ytNcTN",Twitter Web App
209496062,1.26E+18,2020-04-29T11:19:09Z,"@Codie1Cory Hi Codie, can you send us a direct message please and we'll back to you with some info?",Twitter Web App
209496062,1.26E+18,2020-05-01T13:47:54Z,"@dylanvarian Thanks Dylan - if you think of it next time you're there, please take two minutes to fill out the #ShopByBikeDublin survey and take a pic: 
https://t.co/stH85Nb6Dh",Twitter Web App
209496062,1.26E+18,2020-05-02T12:28:24Z,"@Diddlyda23 @AlanDub13 The trouble is that those gates don't stop scramblers at all.
They don't stop horses either, which is another excuse that's trotted out in support of their continued use.",Twitter Web App
209496062,1.26E+18,2020-04-30T08:17:56Z,"@PatKennyNT @CiaranCuffe ""The language of division doesn't help us in this.""
@CiaranCuffe's response to Pat Kenny's utterances of ""lycra brigade"" and suggestions that cyclists ""despise"" pedestrians.",Twitter Web App
209496062,1.26E+18,2020-04-30T12:16:07Z,@DubCityCouncil Great news! Has the report been published?,Twitter for Android
209496062,1.26E+18,2020-05-01T18:13:18Z,"@lidl_ireland @sportdocpaul @maltanar @SuperValuIRL Thanks for letting us know. In our survey we've got a distinction between standalone supermarkets and shopping centres, so you won't necessarily lose marks for this, or we won't count it against your brand's overall score.",Twitter Web App
209496062,1.25E+18,2020-04-27T09:43:31Z,@CarHelmets Paint is not infrastructure.,Twitter Web App
209496062,1.25E+18,2020-04-27T14:14:14Z,"@Sinabhfuil No, the N22 national road in or near Killarney town.",Twitter Web App
209496062,1.26E+18,2020-05-01T18:05:03Z,@Dublin_Suzy The more the merrier! 😁 https://t.co/WYEPTAVY5o,Twitter Web App
209496062,1.26E+18,2020-04-29T20:32:26Z,"@NatureNymph @fiercewellwith @Fingalcoco We meant unlocking walking and cycling routes linking communities along the coast, rather than the coast itself. We would never support interference with conservation areas or sensitive ecosystems.",Twitter for Android
209496062,1.26E+18,2020-04-30T10:19:54Z,"@eganr88 @CiaranCuffe @PatKennyNT The effects of messaging and signage are really interesting. Suggestions to ""share"" space seem to have little impact: It doesn't establish a clear hierarchy and possibly reinforces existing senses of entitlement.
""Pedestrian Priority"" is really good at countering this IMO.",Twitter Web App
209496062,1.26E+18,2020-05-03T20:24:19Z,Have you experienced abuse or intimidation from drivers when trying to maintain physical distance while cycling? Please let us know. #COVID19ireland https://t.co/lN675y40xU,Twitter for Android
209496062,1.26E+18,2020-04-29T09:18:35Z,"@Hugemus Not officially open yet but it's accessible. It was meant to open in November but a drain was damaged and there were flooding issues. Was expected to be officially opened by May, but that may be set back due to the pandemic.",Twitter for Android
209496062,1.26E+18,2020-04-30T09:59:41Z,"@eganr88 @PatKennyNT @CiaranCuffe Sounds really interesting Robert - is it published yet?
Also, what is your favourite bicycle bell sound?",Twitter Web App
209496062,1.26E+18,2020-04-29T07:58:09Z,The new Baldoyle to Portmarnock Greenway is looking 😍 https://t.co/4DQiS6byT6,Twitter for Android
209496062,1.26E+18,2020-04-30T14:13:49Z,"""It is like watching decades of activism happening in a month."" 

Excellent thread here on the rapid changes that are taking place in cities across the globe to create more space for walking and cycling in response to the Covid-19 pandemic. https://t.co/yMjEuNnsHy",Twitter Web App
209496062,1.26E+18,2020-05-01T12:45:34Z,"@eganr88 @Photaculous @CiaranCuffe @PatKennyNT This nonsense:
https://t.co/xORrfSpFMF",Twitter Web App
209496062,1.26E+18,2020-04-29T14:50:49Z,@conor1964 @cyclistie @SafeCyclingEire @cycling @Thinkbike_D6 Good stuff!,Twitter Web App
209496062,1.26E+18,2020-04-28T13:28:24Z,@EoinFitzpatri12 @DubCityCouncil The quayside parking spaces have been removed.,Twitter Web App
209496062,1.25E+18,2020-04-27T16:17:55Z,"@RayMcAdam @DubCityCouncil Thanks Ray, great to see progress on this and other routes.",Twitter Web App
209496062,1.26E+18,2020-05-03T11:02:50Z,"@donalhunt Thanks a million Donal, we'll probably take you up on that.",Twitter for Android
209496062,1.25E+18,2020-04-27T07:08:07Z,"@Jack__Dubya Thankfully there's a good plan in place for segregated cycle tracks along the Fairview to IFSC route, but it'll take a couple of years to construct.",Twitter for Android
209496062,1.26E+18,2020-04-28T10:35:59Z,"@ProfJohnCrown Cycling is already playing a vital role as an alternative to public transport, but we need to create dedicated space for cycling. Here's one overnight solution from Berlin: Pop-up bike lanes replacing on-street parking. 
https://t.co/j9it1y0ecl",Twitter Web App
209496062,1.26E+18,2020-05-01T14:31:13Z,"@ailsybird @stjamesdublin @DubCityCouncil Hi Ailín, that might be tricky to do at the moment given the need for extra space to physically distance, but @DubCityCouncil is actively seeking requests from people for ideas to improve issues such as this. Could you please fill out their form? https://t.co/bz02JCvDHj",Twitter Web App
209496062,1.26E+18,2020-04-30T12:31:15Z,"@Rob_Carr @DubCityCouncil Every additional person who decides to get on a bike in Dublin helps further the case for more &amp; improved infrastructure, whether that's despite, or because of, the actions of any one authority.
The case for cycling grows stronger everyday, but we need to bring more people along.",Twitter Web App
209496062,1.26E+18,2020-05-03T16:06:04Z,Sneak preview of the layout of the *not yet finished* #LiffeyCycle route. https://t.co/7b3n5HYRzt,Twitter for Android
209496062,1.25E+18,2020-04-27T10:41:21Z,Work is beginning this week on a contra-flow cycle lane along Nassau Street. This has long been sought after and is a vital link for people cycling in the south city centre. https://t.co/oc5fzjxbw9,Twitter for Android
209496062,1.26E+18,2020-04-29T11:21:12Z,"@sonicthebadger There are taller, more obvious bollards where the cycle track meets junctions.",Twitter Web App
209496062,1.26E+18,2020-04-28T14:34:07Z,@WillMartinSmith It took three decades to get this much Will...,Twitter Web App
209496062,1.26E+18,2020-05-01T14:19:22Z,"@maltanar @SuperValuIRL That looks great Yaman, thanks for the photos.
Hope you're staying out of trouble these days! 😉",Twitter Web App
209496062,1.26E+18,2020-04-28T12:59:10Z,@Cianmm Yeah it's in black &amp; white now Cian. Little Stumpies.,Twitter Web App
209496062,1.26E+18,2020-05-01T12:43:38Z,"@eganr88 @Photaculous @CiaranCuffe @PatKennyNT I think the latest set of signs to go up in Grand Canal Square are ""Pedestrian Priority"" (after they tried, and failed, with ""Cyclists Dismount"" and 🚳).",Twitter Web App
209496062,1.26E+18,2020-04-28T20:56:02Z,"@conor1964 @cyclistie @SafeCyclingEire @cycling Hi Conor, many shops are still operating repair services even though the shops are closed. Try River Cycles, @Thinkbike_D6 or phone any local bike shop and ask them what their status is.",Twitter for Android
209496062,1.26E+18,2020-04-28T08:00:26Z,"@CorkCyclingCrew I know this one:
Yeah but, Dublin isn't this place.",Twitter Web App
209496062,1.26E+18,2020-04-29T10:20:01Z,"@MikeBanim @clicky_here @DubCityCouncil Yes, Phase 2 of the Nassau Street contra-flow might just sort this issue out. Needs a temporary fix in the meantime though.",Twitter for Android
209496062,1.26E+18,2020-04-30T20:57:05Z,"If you have ideas for how your local area could be improved to enable physical distancing, @DubCityCouncil wants to hear from you.
Fill out the online form and give specific suggestions for improving walking &amp; cycling during #COVID19ireland.
https://t.co/TiUxsYGOzu",Twitter for Android
209496062,1.25E+18,2020-04-27T06:59:45Z,"The @noteworthy_ie team has conducted an in-depth analysis of cycling collision data and identified a series of black spots where cyclists have been seriously injured or killed.
This is really powerful journalism.  https://t.co/r1s4o3XhUR",Twitter for Android
209496062,1.26E+18,2020-05-01T09:57:47Z,"@Photaculous @eganr88 @CiaranCuffe @PatKennyNT I doubt many users are stopping to read the fine print on those signs, especially those cycling past. In this circumstance a large, clear ""Pedestrian Priority"" sign would certainly help establish a clear hierarchy of greenway users. The blue circle sign only means ""shared space"".",Twitter Web App
209496062,1.26E+18,2020-05-01T14:33:12Z,"@gaz3434 @nigreenways Bleedin' rat, wha?!",Twitter Web App
209496062,1.26E+18,2020-05-04T11:27:39Z,@SeanMacErlaine That's so great to see Seán. We often wondered whether any of the kids that attended the protests would ever get a chance to use a Liffey Cycle Route before adulthood.,Twitter for Android
209496062,1.26E+18,2020-04-29T09:34:52Z,"@sonicthebadger I guess the logic behind them is that they're less visually intrusive &amp; cheaper than the taller bollards, but they offer a little bit better protection than paint. They're by no means our preferred long-term solution for segregated cycle tracks but they're a decent temporary fix.",Twitter Web App
209496062,1.25E+18,2020-04-27T10:48:12Z,"A man in his 60s was killed when he was struck by a car while cycling near Killarney this morning.
Our thoughts are with his loved ones. May he rest in peace.  https://t.co/3ncbUJ5Yxp",Twitter for Android
209496062,1.26E+18,2020-04-29T11:20:10Z,"@fiercewellwith @Fingalcoco Ah great, it'll be super. Unlocking more of the coast for people. Cycling the road there was a nightmare, even for the most experienced cyclists.",Twitter Web App
209496062,1.26E+18,2020-04-28T13:27:20Z,Whoop whoop! https://t.co/FMH4745EP2,Twitter Web App
209496062,1.26E+18,2020-04-30T18:59:34Z,"Here's a rare but wonderful sight: Children cycling in Dublin city centre.
The lockdown has given us a glimpse of a sustainable transport future for Dublin, now we have to make sure it becomes a permanent reality. https://t.co/rR4MslSGvG",Twitter for Android
209496062,1.26E+18,2020-04-28T08:12:08Z,"A new pop-up bike lane (or ""Keyworker Corridor"") in Berlin. One lane of motor traffic has been removed, the cycle lane occupies the space previously used for on-street car parking, and the parking lane now also provides protection to cyclists. Simples. https://t.co/j9it1y0ecl",Twitter Web App
209496062,1.26E+18,2020-04-30T13:41:26Z,@MarcasSuibhne @PatKennyNT @CiaranCuffe Screechy brakes are effective too!,Twitter Web App
209496062,1.26E+18,2020-05-01T17:56:23Z,"Nice idea Suzanne - yes we are able to accept donations via PayPal or people can sign up as members for just €20 a year.
Membership: https://t.co/ERBB0AWlGz
Donation (via Paypal): https://t.co/Ziirkb3f7K https://t.co/8NIdaX0BDn",Twitter Web App
209496062,1.26E+18,2020-04-28T10:27:49Z,@DCCbeta @ECLF_bike @CargoBikeJetzt Could Dublin City Council add that cargo bike symbol to its graphics lexicon? 🤭 https://t.co/8cdPmwDMvC,Twitter Web App
209496062,1.26E+18,2020-04-29T11:41:24Z,"@johnnyatkinson9 Hi Johnny, yes please send us a DM.",Twitter for Android
209496062,1.26E+18,2020-04-28T13:08:10Z,"@smytho @EamonRyan Yeah, 32 years is about average for overnight successes when it comes to cycling infrastructure. 
Hey, have you heard about this newfangled idea for a coastal cycle track all the way around Dublin Bay?",Twitter Web App
209496062,1.26E+18,2020-04-29T10:14:17Z,"@DubCityCouncil Thanks very much for this, it really transforms cycling access to the South City Centre, allowing many people to avoid cycling through Pearse Street and College Green.",Twitter for Android
209496062,1.26E+18,2020-05-01T13:18:43Z,"@CaleLawlor @DublinCommuters There are definitely local groups you can link up with in Rathmines, such as @RathminesInit (cc @ccferrie).
We're backing and promoting initiatives across the city, along with other groups such as @streetsare4ppl, @DublinCommuters and @IrishPedestrian.",Twitter Web App
